edge_id,pair_key,relation,source_id,target_id,inverse_relation,evidence
ED01326,L00663,test_case_tests_oracle,TC-F0013,F0013,oracle_has_test_case,exact-label
ED01327,L00664,test_case_uses_schedule,TC-F0013,F0021,schedule_used_by_test_case,A0032
ED01328,L00664,schedule_used_by_test_case,F0021,TC-F0013,test_case_uses_schedule,A0032
ED01329,L00665,test_case_uses_schedule,TC-F0013,F0023,schedule_used_by_test_case,A0033
ED01330,L00665,schedule_used_by_test_case,F0023,TC-F0013,test_case_uses_schedule,A0033
ED01331,L00666,test_case_uses_schedule,TC-F0013,F0024,schedule_used_by_test_case,A0034
ED01332,L00666,schedule_used_by_test_case,F0024,TC-F0013,test_case_uses_schedule,A0034
ED01333,L00667,test_case_uses_schedule,TC-F0013,F0025,schedule_used_by_test_case,A0035
ED01334,L00667,schedule_used_by_test_case,F0025,TC-F0013,test_case_uses_schedule,A0035
ED01335,L00668,test_case_uses_schedule,TC-F0013,F0130,schedule_used_by_test_case,A0036
ED01336,L00668,schedule_used_by_test_case,F0130,TC-F0013,test_case_uses_schedule,A0036
ED01337,L00669,oracle_has_test_case,F0014,TC-F0014,test_case_tests_oracle,exact-label
ED01338,L00669,test_case_tests_oracle,TC-F0014,F0014,oracle_has_test_case,exact-label
ED01339,L00670,test_case_uses_schedule,TC-F0014,F0130,schedule_used_by_test_case,A0037
ED01340,L00670,schedule_used_by_test_case,F0130,TC-F0014,test_case_uses_schedule,A0037
ED01341,L00671,oracle_has_test_case,F0015,TC-F0015,test_case_tests_oracle,exact-label
ED01342,L00671,test_case_tests_oracle,TC-F0015,F0015,oracle_has_test_case,exact-label
ED01343,L00672,test_case_uses_schedule,TC-F0015,F0130,schedule_used_by_test_case,A0038
ED01344,L00672,schedule_used_by_test_case,F0130,TC-F0015,test_case_uses_schedule,A0038
ED01345,L00673,oracle_has_test_case,F0016,TC-F0016,test_case_tests_oracle,exact-label
ED01346,L00673,test_case_tests_oracle,TC-F0016,F0016,oracle_has_test_case,exact-label
ED01347,L00674,test_case_uses_schedule,TC-F0016,F0130,schedule_used_by_test_case,A0039
ED01348,L00674,schedule_used_by_test_case,F0130,TC-F0016,test_case_uses_schedule,A0039
ED01349,L00675,oracle_has_test_case,F0017,TC-F0017,test_case_tests_oracle,exact-label
ED01350,L00675,test_case_tests_oracle,TC-F0017,F0017,oracle_has_test_case,exact-label
ED01351,L00676,test_case_uses_schedule,TC-F0017,F0131,schedule_used_by_test_case,A0040
ED01352,L00676,schedule_used_by_test_case,F0131,TC-F0017,test_case_uses_schedule,A0040
ED01353,L00677,test_case_uses_schedule,TC-F0017,F0132,schedule_used_by_test_case,A0041
ED01354,L00677,schedule_used_by_test_case,F0132,TC-F0017,test_case_uses_schedule,A0041
ED01355,L00678,oracle_has_test_case,F0018,TC-F0018,test_case_tests_oracle,exact-label
ED01356,L00678,test_case_tests_oracle,TC-F0018,F0018,oracle_has_test_case,exact-label
ED01357,L00679,test_case_uses_schedule,TC-F0018,F0131,schedule_used_by_test_case,A0042
ED01358,L00679,schedule_used_by_test_case,F0131,TC-F0018,test_case_uses_schedule,A0042
ED01359,L00680,test_case_uses_schedule,TC-F0018,F0132,schedule_used_by_test_case,A0043
ED01360,L00680,schedule_used_by_test_case,F0132,TC-F0018,test_case_uses_schedule,A0043
ED01361,L00681,oracle_has_test_case,F0019,TC-F0019,test_case_tests_oracle,exact-label
ED01362,L00681,test_case_tests_oracle,TC-F0019,F0019,oracle_has_test_case,exact-label
ED01363,L00682,test_case_uses_schedule,TC-F0019,F0131,schedule_used_by_test_case,A0044
ED01364,L00682,schedule_used_by_test_case,F0131,TC-F0019,test_case_uses_schedule,A0044
ED01365,L00683,test_case_uses_schedule,TC-F0019,F0132,schedule_used_by_test_case,A0045
ED01366,L00683,schedule_used_by_test_case,F0132,TC-F0019,test_case_uses_schedule,A0045
ED01367,L00684,oracle_has_test_case,F0027,TC-F0027,test_case_tests_oracle,exact-label
ED01368,L00684,test_case_tests_oracle,TC-F0027,F0027,oracle_has_test_case,exact-label
ED01369,L00685,test_case_uses_schedule,TC-F0027,F0032,schedule_used_by_test_case,A0046
ED01370,L00685,schedule_used_by_test_case,F0032,TC-F0027,test_case_uses_schedule,A0046
ED01371,L00686,test_case_uses_schedule,TC-F0027,F0034,schedule_used_by_test_case,A0047
ED01372,L00686,schedule_used_by_test_case,F0034,TC-F0027,test_case_uses_schedule,A0047
ED01373,L00687,oracle_has_test_case,F0029,TC-F0029,test_case_tests_oracle,exact-name
ED01374,L00687,test_case_tests_oracle,TC-F0029,F0029,oracle_has_test_case,exact-name
ED01375,L00688,test_case_uses_schedule,TC-F0029,F0032,schedule_used_by_test_case,A0048
ED01376,L00688,schedule_used_by_test_case,F0032,TC-F0029,test_case_uses_schedule,A0048
ED01377,L00689,test_case_uses_schedule,TC-F0029,F0034,schedule_used_by_test_case,A0049
ED01378,L00689,schedule_used_by_test_case,F0034,TC-F0029,test_case_uses_schedule,A0049
ED01379,L00690,oracle_has_test_case,F0030,TC-F0030,test_case_tests_oracle,exact-label
ED01380,L00690,test_case_tests_oracle,TC-F0030,F0030,oracle_has_test_case,exact-label
ED01381,L00691,test_case_uses_schedule,TC-F0030,F0032,schedule_used_by_test_case,A0050
ED01382,L00691,schedule_used_by_test_case,F0032,TC-F0030,test_case_uses_schedule,A0050
ED01383,L00692,test_case_uses_schedule,TC-F0030,F0034,schedule_used_by_test_case,A0051
ED01384,L00692,schedule_used_by_test_case,F0034,TC-F0030,test_case_uses_schedule,A0051
ED01385,L00693,oracle_has_test_case,F0031,TC-F0031,test_case_tests_oracle,exact-label
ED01386,L00693,test_case_tests_oracle,TC-F0031,F0031,oracle_has_test_case,exact-label
ED01387,L00694,test_case_uses_schedule,TC-F0031,F0032,schedule_used_by_test_case,A0052
ED01388,L00694,schedule_used_by_test_case,F0032,TC-F0031,test_case_uses_schedule,A0052
ED01389,L00695,test_case_uses_schedule,TC-F0031,F0034,schedule_used_by_test_case,A0053
ED01390,L00695,schedule_used_by_test_case,F0034,TC-F0031,test_case_uses_schedule,A0053
ED01391,L00696,oracle_has_test_case,F0033,TC-F0033,test_case_tests_oracle,exact-label
ED01392,L00696,test_case_tests_oracle,TC-F0033,F0033,oracle_has_test_case,exact-label
ED01393,L00697,test_case_uses_schedule,TC-F0033,F0032,schedule_used_by_test_case,A0054
ED01394,L00697,schedule_used_by_test_case,F0032,TC-F0033,test_case_uses_schedule,A0054
ED01395,L00698,test_case_uses_schedule,TC-F0033,F0034,schedule_used_by_test_case,A0055
ED01396,L00698,schedule_used_by_test_case,F0034,TC-F0033,test_case_uses_schedule,A0055
ED01397,L00699,oracle_has_test_case,F0035,TC-F0035,test_case_tests_oracle,exact-label
ED01398,L00699,test_case_tests_oracle,TC-F0035,F0035,oracle_has_test_case,exact-label
ED01399,L00700,test_case_uses_schedule,TC-F0035,F0032,schedule_used_by_test_case,A0056
ED01400,L00700,schedule_used_by_test_case,F0032,TC-F0035,test_case_uses_schedule,A0056
ED01401,L00701,test_case_uses_schedule,TC-F0035,F0034,schedule_used_by_test_case,A0057
ED01402,L00701,schedule_used_by_test_case,F0034,TC-F0035,test_case_uses_schedule,A0057
ED01403,L00702,oracle_has_test_case,F0037,TC-F0037,test_case_tests_oracle,exact-label
ED01404,L00702,test_case_tests_oracle,TC-F0037,F0037,oracle_has_test_case,exact-label
ED01405,L00703,test_case_uses_schedule,TC-F0037,F0036,schedule_used_by_test_case,A0058
ED01406,L00703,schedule_used_by_test_case,F0036,TC-F0037,test_case_uses_schedule,A0058
ED01407,L00704,test_case_uses_schedule,TC-F0037,F0058,schedule_used_by_test_case,A0059
ED01408,L00704,schedule_used_by_test_case,F0058,TC-F0037,test_case_uses_schedule,A0059
ED01409,L00705,oracle_has_test_case,F0038,TC-F0038,test_case_tests_oracle,exact-label
ED01410,L00705,test_case_tests_oracle,TC-F0038,F0038,oracle_has_test_case,exact-label
ED01411,L00706,test_case_uses_schedule,TC-F0038,F0036,schedule_used_by_test_case,A0060
ED01412,L00706,schedule_used_by_test_case,F0036,TC-F0038,test_case_uses_schedule,A0060
ED01413,L00707,test_case_uses_schedule,TC-F0038,F0058,schedule_used_by_test_case,A0061
ED01414,L00707,schedule_used_by_test_case,F0058,TC-F0038,test_case_uses_schedule,A0061
ED01415,L00708,oracle_has_test_case,F0039,TC-F0039,test_case_tests_oracle,exact-label
ED01416,L00708,test_case_tests_oracle,TC-F0039,F0039,oracle_has_test_case,exact-label
ED01417,L00709,test_case_uses_schedule,TC-F0039,F0036,schedule_used_by_test_case,A0062
ED01418,L00709,schedule_used_by_test_case,F0036,TC-F0039,test_case_uses_schedule,A0062
ED01419,L00710,test_case_uses_schedule,TC-F0039,F0058,schedule_used_by_test_case,A0063
ED01420,L00710,schedule_used_by_test_case,F0058,TC-F0039,test_case_uses_schedule,A0063
ED01421,L00711,oracle_has_test_case,F0040,TC-F0040,test_case_tests_oracle,exact-label
ED01422,L00711,test_case_tests_oracle,TC-F0040,F0040,oracle_has_test_case,exact-label
ED01423,L00712,test_case_uses_schedule,TC-F0040,F0036,schedule_used_by_test_case,A0064
ED01424,L00712,schedule_used_by_test_case,F0036,TC-F0040,test_case_uses_schedule,A0064
ED01425,L00713,test_case_uses_schedule,TC-F0040,F0058,schedule_used_by_test_case,A0065
ED01426,L00713,schedule_used_by_test_case,F0058,TC-F0040,test_case_uses_schedule,A0065
ED01427,L00714,oracle_has_test_case,F0041,TC-F0041,test_case_tests_oracle,ready-exact
ED01428,L00714,test_case_tests_oracle,TC-F0041,F0041,oracle_has_test_case,ready-exact
ED01429,L00715,test_case_uses_schedule,TC-F0041,F0036,schedule_used_by_test_case,A0066
ED01430,L00715,schedule_used_by_test_case,F0036,TC-F0041,test_case_uses_schedule,A0066
ED01431,L00716,oracle_has_test_case,F0042,TC-F0042,test_case_tests_oracle,exact
ED01432,L00716,test_case_tests_oracle,TC-F0042,F0042,oracle_has_test_case,exact
ED01433,L00717,test_case_uses_schedule,TC-F0042,F0036,schedule_used_by_test_case,A0067
ED01434,L00717,schedule_used_by_test_case,F0036,TC-F0042,test_case_uses_schedule,A0067
ED01435,L00718,oracle_has_test_case,F0043,TC-F0043,test_case_tests_oracle,exact
ED01436,L00718,test_case_tests_oracle,TC-F0043,F0043,oracle_has_test_case,exact
ED01437,L00719,test_case_uses_schedule,TC-F0043,F0058,schedule_used_by_test_case,A0068
ED01438,L00719,schedule_used_by_test_case,F0058,TC-F0043,test_case_uses_schedule,A0068
ED01439,L00720,oracle_has_test_case,F0044,TC-F0044,test_case_tests_oracle,exact-label
ED01440,L00720,test_case_tests_oracle,TC-F0044,F0044,oracle_has_test_case,exact-label
ED01441,L00721,test_case_uses_schedule,TC-F0044,F0058,schedule_used_by_test_case,A0069
ED01442,L00721,schedule_used_by_test_case,F0058,TC-F0044,test_case_uses_schedule,A0069
ED01443,L00722,test_case_uses_schedule,TC-F0044,F0061,schedule_used_by_test_case,A0070
ED01444,L00722,schedule_used_by_test_case,F0061,TC-F0044,test_case_uses_schedule,A0070
ED01445,L00723,oracle_has_test_case,F0045,TC-F0045,test_case_tests_oracle,exact-label
ED01446,L00723,test_case_tests_oracle,TC-F0045,F0045,oracle_has_test_case,exact-label
ED01447,L00724,test_case_uses_schedule,TC-F0045,F0058,schedule_used_by_test_case,A0071
ED01448,L00724,schedule_used_by_test_case,F0058,TC-F0045,test_case_uses_schedule,A0071
ED01449,L00725,test_case_uses_schedule,TC-F0045,F0061,schedule_used_by_test_case,A0072
ED01450,L00725,schedule_used_by_test_case,F0061,TC-F0045,test_case_uses_schedule,A0072
ED01451,L00726,oracle_has_test_case,F0046,TC-F0046,test_case_tests_oracle,exact-label
ED01452,L00726,test_case_tests_oracle,TC-F0046,F0046,oracle_has_test_case,exact-label
ED01453,L00727,test_case_uses_schedule,TC-F0046,F0058,schedule_used_by_test_case,A0073
ED01454,L00727,schedule_used_by_test_case,F0058,TC-F0046,test_case_uses_schedule,A0073
ED01455,L00728,test_case_uses_schedule,TC-F0046,F0061,schedule_used_by_test_case,A0074
ED01456,L00728,schedule_used_by_test_case,F0061,TC-F0046,test_case_uses_schedule,A0074
ED01457,L00729,oracle_has_test_case,F0047,TC-F0047,test_case_tests_oracle,exact-label
ED01458,L00729,test_case_tests_oracle,TC-F0047,F0047,oracle_has_test_case,exact-label
ED01459,L00730,test_case_uses_schedule,TC-F0047,F0058,schedule_used_by_test_case,A0075
ED01460,L00730,schedule_used_by_test_case,F0058,TC-F0047,test_case_uses_schedule,A0075
ED01461,L00731,test_case_uses_schedule,TC-F0047,F0061,schedule_used_by_test_case,A0076
ED01462,L00731,schedule_used_by_test_case,F0061,TC-F0047,test_case_uses_schedule,A0076
ED01463,L00732,oracle_has_test_case,F0048,TC-F0048,test_case_tests_oracle,exact-label
ED01464,L00732,test_case_tests_oracle,TC-F0048,F0048,oracle_has_test_case,exact-label
ED01465,L00733,test_case_uses_schedule,TC-F0048,F0058,schedule_used_by_test_case,A0077
ED01466,L00733,schedule_used_by_test_case,F0058,TC-F0048,test_case_uses_schedule,A0077
ED01467,L00734,test_case_uses_schedule,TC-F0048,F0061,schedule_used_by_test_case,A0078
ED01468,L00734,schedule_used_by_test_case,F0061,TC-F0048,test_case_uses_schedule,A0078
ED01469,L00735,oracle_has_test_case,F0049,TC-F0049,test_case_tests_oracle,exact-name
ED01470,L00735,test_case_tests_oracle,TC-F0049,F0049,oracle_has_test_case,exact-name
ED01471,L00736,test_case_uses_schedule,TC-F0049,F0058,schedule_used_by_test_case,A0079
ED01472,L00736,schedule_used_by_test_case,F0058,TC-F0049,test_case_uses_schedule,A0079
ED01473,L00737,test_case_uses_schedule,TC-F0049,F0061,schedule_used_by_test_case,A0080
ED01474,L00737,schedule_used_by_test_case,F0061,TC-F0049,test_case_uses_schedule,A0080
ED01475,L00738,oracle_has_test_case,F0050,TC-F0050,test_case_tests_oracle,exact-label
ED01476,L00738,test_case_tests_oracle,TC-F0050,F0050,oracle_has_test_case,exact-label
ED01477,L00739,test_case_uses_schedule,TC-F0050,F0061,schedule_used_by_test_case,A0081
ED01478,L00739,schedule_used_by_test_case,F0061,TC-F0050,test_case_uses_schedule,A0081
ED01479,L00740,test_case_uses_schedule,TC-F0050,F0063,schedule_used_by_test_case,A0082
ED01480,L00740,schedule_used_by_test_case,F0063,TC-F0050,test_case_uses_schedule,A0082
ED01481,L00741,oracle_has_test_case,F0051,TC-F0051,test_case_tests_oracle,exact-label
ED01482,L00741,test_case_tests_oracle,TC-F0051,F0051,oracle_has_test_case,exact-label
ED01483,L00742,test_case_uses_schedule,TC-F0051,F0061,schedule_used_by_test_case,A0083
ED01484,L00742,schedule_used_by_test_case,F0061,TC-F0051,test_case_uses_schedule,A0083
ED01485,L00743,test_case_uses_schedule,TC-F0051,F0063,schedule_used_by_test_case,A0084
ED01486,L00743,schedule_used_by_test_case,F0063,TC-F0051,test_case_uses_schedule,A0084
ED01487,L00744,oracle_has_test_case,F0052,TC-F0052,test_case_tests_oracle,exact-label
ED01488,L00744,test_case_tests_oracle,TC-F0052,F0052,oracle_has_test_case,exact-label
ED01489,L00745,test_case_uses_schedule,TC-F0052,F0061,schedule_used_by_test_case,A0085
ED01490,L00745,schedule_used_by_test_case,F0061,TC-F0052,test_case_uses_schedule,A0085
ED01491,L00746,test_case_uses_schedule,TC-F0052,F0063,schedule_used_by_test_case,A0086
ED01492,L00746,schedule_used_by_test_case,F0063,TC-F0052,test_case_uses_schedule,A0086
ED01493,L00747,oracle_has_test_case,F0053,TC-F0053,test_case_tests_oracle,exact-label
ED01494,L00747,test_case_tests_oracle,TC-F0053,F0053,oracle_has_test_case,exact-label
ED01495,L00748,test_case_uses_schedule,TC-F0053,F0061,schedule_used_by_test_case,A0087
ED01496,L00748,schedule_used_by_test_case,F0061,TC-F0053,test_case_uses_schedule,A0087
ED01497,L00749,test_case_uses_schedule,TC-F0053,F0063,schedule_used_by_test_case,A0088
ED01498,L00749,schedule_used_by_test_case,F0063,TC-F0053,test_case_uses_schedule,A0088
ED01499,L00750,oracle_has_test_case,F0054,TC-F0054,test_case_tests_oracle,exact-label
ED01500,L00750,test_case_tests_oracle,TC-F0054,F0054,oracle_has_test_case,exact-label
ED01501,L00751,test_case_uses_schedule,TC-F0054,F0061,schedule_used_by_test_case,A0089
ED01502,L00751,schedule_used_by_test_case,F0061,TC-F0054,test_case_uses_schedule,A0089
ED01503,L00752,test_case_uses_schedule,TC-F0054,F0063,schedule_used_by_test_case,A0090
ED01504,L00752,schedule_used_by_test_case,F0063,TC-F0054,test_case_uses_schedule,A0090
ED01505,L00753,oracle_has_test_case,F0055,TC-F0055,test_case_tests_oracle,exact-label
ED01506,L00753,test_case_tests_oracle,TC-F0055,F0055,oracle_has_test_case,exact-label
ED01507,L00754,test_case_uses_schedule,TC-F0055,F0061,schedule_used_by_test_case,A0091
ED01508,L00754,schedule_used_by_test_case,F0061,TC-F0055,test_case_uses_schedule,A0091
ED01509,L00755,test_case_uses_schedule,TC-F0055,F0063,schedule_used_by_test_case,A0092
ED01510,L00755,schedule_used_by_test_case,F0063,TC-F0055,test_case_uses_schedule,A0092
ED01511,L00756,oracle_has_test_case,F0056,TC-F0056,test_case_tests_oracle,exact-name
ED01512,L00756,test_case_tests_oracle,TC-F0056,F0056,oracle_has_test_case,exact-name
ED01513,L00757,test_case_uses_schedule,TC-F0056,F0061,schedule_used_by_test_case,A0093
ED01514,L00757,schedule_used_by_test_case,F0061,TC-F0056,test_case_uses_schedule,A0093
ED01515,L00758,test_case_uses_schedule,TC-F0056,F0063,schedule_used_by_test_case,A0094
ED01516,L00758,schedule_used_by_test_case,F0063,TC-F0056,test_case_uses_schedule,A0094
ED01517,L00759,oracle_has_test_case,F0057,TC-F0057,test_case_tests_oracle,exact-label
ED01518,L00759,test_case_tests_oracle,TC-F0057,F0057,oracle_has_test_case,exact-label
ED01519,L00760,test_case_uses_schedule,TC-F0057,F0058,schedule_used_by_test_case,A0095
ED01520,L00760,schedule_used_by_test_case,F0058,TC-F0057,test_case_uses_schedule,A0095
ED01521,L00761,test_case_uses_schedule,TC-F0057,F0061,schedule_used_by_test_case,A0096
ED01522,L00761,schedule_used_by_test_case,F0061,TC-F0057,test_case_uses_schedule,A0096
ED01523,L00762,oracle_has_test_case,F0059,TC-F0059,test_case_tests_oracle,exact-label
